,id,purpose,go_with,weather,time,viettel_no_0,viettel_no_1,viettel_no_2,score,direction
9875,3362,travel,alone,snowy,evening,1,1,0,0,0
9876,2782,work,alone,rainy,morning,1,1,1,0,0
9877,3398,work,alone,snowy,morning,1,1,1,0,0
9878,11082,work,alone,snowy,morning,1,1,1,5,0
9879,16220,travel,family,rainy,evening,1,1,0,0,0
9880,11314,travel,alone,sunny,afternoon,1,0,0,14,0
9881,15131,travel,friends,sunny,afternoon,1,1,0,0,0
9882,8186,travel,friends,sunny,evening,1,0,0,19,0
9883,18234,travel,friends,sunny,night,1,0,0,0,0
9884,8794,travel,friends,rainy,night,1,1,0,17,0
9885,18398,travel,friends,snowy,night,1,1,0,0,0
9886,3852,travel,alone,sunny,evening,1,1,0,0,1
9887,16750,travel,alone,snowy,evening,1,0,0,0,0
9888,4343,travel,alone,sunny,afternoon,1,0,0,13,1
9889,5561,travel,family,sunny,evening,1,1,0,0,0
9890,13622,work,alone,rainy,morning,1,1,1,0,0
9891,11235,work,alone,snowy,morning,1,1,1,0,0
9892,19311,travel,alone,sunny,morning,1,1,0,0,0
9893,3732,travel,alone,sunny,evening,1,0,0,0,0
9894,2687,travel,friends,sunny,evening,1,0,0,0,0
9895,18035,travel,friends,rainy,night,1,1,0,0,0
9896,11612,travel,family,sunny,morning,1,1,0,23,0
9897,16388,travel,family,rainy,afternoon,1,1,0,0,0
9898,6525,travel,alone,snowy,evening,1,1,0,33,0
9899,4480,travel,alone,snowy,evening,1,0,0,0,0
9900,1410,travel,alone,sunny,evening,1,0,0,0,1
9901,4513,work,alone,rainy,morning,1,1,1,0,0
9902,1168,travel,family,rainy,evening,1,1,0,0,0
9903,1373,travel,family,snowy,evening,1,1,0,0,0
9904,5184,travel,friends,rainy,night,1,1,0,0,0
9905,18363,travel,alone,snowy,afternoon,1,1,0,0,0
9906,8768,travel,alone,snowy,evening,1,0,0,7,0
9907,9282,travel,alone,sunny,evening,1,0,0,6,1
9908,1117,work,alone,snowy,morning,1,1,1,0,0
9909,18201,travel,alone,sunny,morning,1,1,0,9,0
9910,16240,travel,alone,sunny,afternoon,1,0,0,0,0
9911,10806,travel,friends,sunny,afternoon,1,1,0,0,0
9912,8391,travel,alone,snowy,evening,1,1,0,0,0
9913,4853,travel,alone,snowy,night,1,0,0,0,0
9914,15575,travel,family,sunny,evening,1,0,0,0,1
9915,19725,travel,alone,sunny,evening,1,0,0,0,1
9916,1950,work,alone,snowy,morning,1,1,1,0,0
9917,11749,work,alone,snowy,morning,1,1,1,0,0
9918,8936,travel,family,rainy,night,1,1,0,0,0
9919,17170,travel,alone,sunny,morning,1,1,0,0,0
9920,17503,travel,alone,sunny,evening,1,0,0,38,0
9921,5799,travel,friends,sunny,afternoon,1,1,0,0,0
9922,16634,travel,friends,sunny,evening,1,0,0,0,0
9923,3571,travel,alone,snowy,afternoon,1,1,0,0,0
9924,9143,travel,alone,snowy,night,1,0,0,0,0
9925,2793,travel,friends,snowy,morning,1,1,0,0,0
9926,10617,travel,friends,snowy,night,1,1,0,11,0
9927,15458,travel,family,sunny,night,1,1,0,25,0
9928,1535,travel,family,sunny,morning,1,1,0,25,0
9929,16952,travel,family,rainy,morning,1,1,0,0,0
9930,1942,travel,alone,snowy,afternoon,1,1,0,0,0
9931,4185,travel,alone,snowy,night,1,0,0,20,0
9932,15446,work,alone,rainy,morning,1,1,1,11,0
9933,2684,work,alone,snowy,morning,1,1,1,0,0
9934,4286,work,alone,snowy,morning,1,1,1,0,0
9935,9409,work,alone,sunny,morning,1,0,0,0,1
9936,1842,travel,alone,sunny,morning,1,1,0,0,0
9937,8949,travel,alone,sunny,evening,1,0,0,0,0
9938,12865,travel,friends,sunny,afternoon,1,1,0,0,0
9939,19625,travel,friends,sunny,afternoon,1,1,0,0,0
9940,5741,travel,friends,snowy,morning,1,1,0,4,0
9941,18540,travel,alone,sunny,morning,1,0,0,0,0
9942,1666,travel,alone,snowy,night,1,0,0,4,0
9943,9574,travel,alone,sunny,evening,1,0,0,4,1
9944,15405,work,alone,rainy,morning,1,1,1,5,0
9945,19167,work,alone,rainy,morning,1,1,1,5,0
9946,14258,work,alone,snowy,morning,1,1,1,0,0
9947,16644,travel,alone,sunny,evening,1,1,0,0,1
9948,8309,travel,alone,rainy,night,1,0,0,0,1
9949,17211,travel,alone,snowy,evening,1,1,0,0,0
9950,6621,travel,alone,snowy,evening,1,0,0,0,0
9951,9444,travel,alone,sunny,evening,1,0,0,0,1
9952,3279,work,alone,rainy,morning,1,1,1,0,0
9953,6135,work,alone,rainy,morning,1,1,1,8,0
9954,1341,work,alone,snowy,morning,1,1,1,10,0
9955,8638,work,alone,snowy,morning,1,1,1,15,0
9956,13072,travel,friends,sunny,afternoon,1,1,0,0,0
9957,3436,travel,friends,sunny,night,1,0,0,13,0
9958,3193,travel,friends,snowy,morning,1,1,0,16,0
9959,1674,travel,family,sunny,night,1,1,0,0,0
9960,7310,travel,family,sunny,morning,1,1,0,13,0
9961,6400,travel,family,rainy,morning,1,0,0,0,0
9962,13215,travel,family,rainy,afternoon,1,1,0,0,0
9963,12360,travel,alone,snowy,evening,1,0,0,0,0
9964,5639,travel,alone,sunny,afternoon,1,0,0,0,1
9965,9503,work,alone,rainy,morning,1,1,1,0,0
9966,9789,work,alone,snowy,morning,1,1,1,15,0
9967,9243,work,alone,snowy,morning,1,1,1,0,0
9968,3100,work,alone,sunny,morning,1,0,0,0,1
9969,18213,travel,alone,sunny,afternoon,1,0,0,19,0
9970,2127,travel,family,snowy,morning,1,1,0,29,0
9971,7668,travel,alone,snowy,afternoon,1,1,0,31,0
9972,15127,travel,family,sunny,evening,1,0,0,19,1
9973,8466,travel,alone,sunny,afternoon,1,0,0,0,1
9974,5568,work,alone,rainy,morning,1,1,1,0,0
9975,7101,work,alone,snowy,morning,1,1,1,0,0
9976,5025,travel,family,rainy,evening,1,1,0,11,0
9977,1763,travel,family,snowy,afternoon,1,1,0,0,0
9978,14423,travel,alone,sunny,evening,1,0,0,0,0
9979,10309,travel,friends,sunny,afternoon,1,1,0,14,0
9980,17591,travel,friends,sunny,evening,1,0,0,0,0
9981,19900,travel,friends,sunny,night,1,0,0,11,0
9982,19698,travel,family,sunny,morning,1,1,0,0,0
9983,7865,travel,alone,sunny,evening,1,1,0,10,1
9984,16258,travel,alone,snowy,evening,1,0,0,0,0
9985,2481,travel,alone,sunny,evening,1,0,0,0,1
9986,8928,work,alone,rainy,morning,1,1,1,0,0
9987,7801,work,alone,sunny,morning,1,0,0,0,1
9988,4425,travel,friends,sunny,afternoon,1,1,0,0,0
9989,17938,travel,friends,sunny,afternoon,1,0,0,0,0
9990,9140,travel,friends,rainy,night,1,1,0,0,0
9991,16990,travel,family,rainy,morning,1,0,0,0,0
9992,14155,travel,family,rainy,afternoon,1,1,0,0,0
9993,4210,travel,family,snowy,morning,1,1,0,5,0
9994,9799,travel,alone,snowy,evening,1,1,0,9,0
9995,11969,travel,alone,snowy,night,1,0,0,0,0
9996,15630,travel,family,sunny,afternoon,1,0,0,6,1
9997,14826,travel,alone,sunny,afternoon,1,0,0,4,1
9998,3910,work,alone,rainy,morning,1,1,1,1,0
9999,18951,work,alone,snowy,morning,1,1,1,0,0
10000,7217,work,alone,sunny,morning,1,0,0,0,1
10001,14083,travel,friends,sunny,afternoon,1,1,0,21,0
10002,7131,travel,family,rainy,morning,1,1,0,0,0
10003,14516,travel,alone,snowy,evening,1,1,0,0,0
10004,19479,travel,alone,snowy,evening,1,0,0,29,0
10005,14033,travel,family,sunny,afternoon,1,0,0,0,1
10006,11956,work,alone,rainy,morning,1,1,1,0,0
10007,16081,work,alone,snowy,morning,1,1,1,0,0
10008,5976,work,alone,snowy,morning,1,1,1,0,0
10009,1716,travel,family,rainy,night,1,1,0,0,0
10010,16168,travel,family,snowy,evening,1,1,0,0,0
10011,4794,travel,alone,sunny,evening,1,0,0,4,0
10012,6852,travel,friends,sunny,evening,1,0,0,0,0
10013,17221,travel,family,sunny,morning,1,0,0,0,0
10014,10103,travel,alone,snowy,evening,1,1,0,5,0
10015,5625,travel,alone,snowy,night,1,0,0,7,0
10016,12444,travel,alone,sunny,evening,1,0,0,0,1
10017,19426,work,alone,snowy,morning,1,1,1,6,0
10018,14055,travel,alone,sunny,morning,1,1,0,0,0
10019,18249,travel,alone,snowy,afternoon,1,0,0,0,0
10020,16384,travel,alone,rainy,evening,1,1,1,25,0
10021,19438,travel,alone,snowy,evening,1,1,1,28,0
10022,6062,work,alone,rainy,morning,1,1,0,0,1
10023,12961,work,alone,rainy,morning,1,1,1,18,0
10024,7360,travel,alone,sunny,morning,1,1,0,9,0
10025,4676,travel,alone,snowy,afternoon,1,0,0,7,0
10026,2306,travel,family,sunny,night,1,1,0,0,0
10027,6271,travel,alone,rainy,afternoon,1,1,1,0,0
10028,8658,travel,alone,snowy,evening,1,1,1,0,0
10029,14129,work,alone,sunny,morning,1,1,0,0,1
10030,7969,work,alone,rainy,morning,1,1,0,0,1
10031,17425,work,alone,rainy,morning,1,1,1,0,0
10032,16264,travel,friends,sunny,evening,1,1,0,0,0
10033,18264,travel,friends,sunny,evening,1,1,0,16,0
10034,5433,travel,alone,snowy,night,1,1,1,0,0
10035,12863,travel,alone,sunny,night,1,1,0,0,0
10036,12801,work,alone,rainy,morning,1,1,0,0,1
10037,4812,work,alone,sunny,morning,1,0,0,20,0
10038,11040,work,alone,snowy,morning,1,1,0,0,1
10039,17528,travel,alone,snowy,morning,1,0,0,0,0
10040,14711,travel,family,sunny,afternoon,1,0,0,0,0
10041,13539,travel,alone,sunny,evening,1,0,0,0,0
10042,2103,travel,alone,sunny,evening,1,1,0,12,0
10043,16572,work,alone,sunny,morning,1,1,0,0,1
10044,14335,work,alone,sunny,morning,1,0,0,0,1
10045,4796,work,alone,rainy,morning,1,1,1,0,0
10046,16893,travel,alone,sunny,morning,1,1,0,0,0
10047,2328,travel,friends,sunny,afternoon,1,1,0,0,0
10048,12795,travel,friends,sunny,morning,1,1,0,0,0
10049,15564,travel,friends,rainy,evening,1,1,0,0,0
10050,1486,travel,alone,sunny,morning,1,1,0,0,0
10051,12750,travel,alone,snowy,afternoon,1,0,0,0,0
10052,2565,travel,alone,sunny,afternoon,1,0,0,9,1
10053,15290,travel,alone,rainy,afternoon,1,1,1,0,0
10054,1811,travel,alone,snowy,evening,1,1,1,7,0
10055,14399,travel,alone,sunny,night,1,1,0,7,0
10056,3751,work,alone,sunny,morning,1,1,0,8,1
10057,2384,work,alone,rainy,morning,1,1,0,0,1
10058,17852,work,alone,rainy,morning,1,1,1,10,0
10059,16629,travel,alone,snowy,afternoon,1,0,0,0,0
10060,12507,travel,family,sunny,night,1,1,0,0,0
10061,11990,travel,alone,rainy,afternoon,1,1,1,9,0
10062,10709,work,alone,sunny,morning,1,1,0,0,1
10063,11848,travel,family,sunny,night,1,1,0,0,0
10064,6891,travel,alone,rainy,evening,1,1,1,0,0
10065,16441,travel,alone,sunny,night,1,1,0,0,0
10066,2602,work,alone,sunny,morning,1,1,0,0,1
10067,4967,travel,alone,sunny,night,1,0,0,0,0
10068,19424,travel,family,sunny,afternoon,1,1,0,0,1
10069,18551,travel,alone,rainy,afternoon,1,1,1,0,0
10070,6244,travel,alone,snowy,night,1,1,1,3,0
10071,14028,travel,alone,sunny,evening,1,1,0,0,0
10072,19570,work,alone,sunny,morning,1,1,0,5,1
10073,10660,work,alone,rainy,morning,1,1,0,0,1
10074,9031,work,alone,sunny,morning,1,0,0,0,1
10075,2546,travel,friends,sunny,afternoon,1,1,0,0,0
10076,11461,travel,friends,rainy,evening,1,1,0,0,0
10077,16403,travel,alone,snowy,afternoon,1,0,0,15,0
10078,11559,travel,alone,sunny,evening,1,0,0,21,1
10079,2622,travel,alone,rainy,afternoon,1,1,1,13,0
10080,5412,travel,alone,snowy,evening,1,1,1,0,0
10081,8496,travel,alone,sunny,evening,1,1,0,0,0
10082,9604,work,alone,sunny,morning,1,1,0,0,1
10083,14985,work,alone,rainy,morning,1,1,0,0,1
10084,17473,work,alone,rainy,morning,1,1,1,29,0
10085,13425,work,alone,snowy,morning,1,1,0,25,1
10086,10999,travel,friends,sunny,afternoon,1,1,0,8,0
10087,12752,travel,friends,rainy,evening,1,1,0,8,0
10088,11196,travel,alone,snowy,afternoon,1,0,0,7,0
10089,5518,travel,alone,sunny,evening,1,0,0,0,1
10090,17558,travel,alone,rainy,afternoon,1,1,1,0,0
10091,7301,travel,alone,snowy,night,1,1,1,0,0
10092,15593,travel,alone,sunny,night,1,1,0,0,0
10093,9485,work,alone,rainy,morning,1,1,0,0,1
10094,3770,travel,friends,sunny,evening,1,1,0,31,0
10095,12041,travel,family,sunny,afternoon,1,0,0,15,0
10096,15077,travel,family,sunny,evening,1,1,0,0,0
10097,17477,travel,family,sunny,night,1,1,0,27,0
10098,11823,travel,alone,rainy,afternoon,1,1,1,0,0
10099,16134,travel,alone,snowy,night,1,1,1,0,0
10100,14138,travel,alone,sunny,night,1,1,0,0,0
10101,1900,work,alone,sunny,morning,1,1,0,0,1
10102,9786,work,alone,rainy,morning,1,1,1,16,0
10103,2486,travel,alone,snowy,afternoon,1,0,0,0,0
10104,11997,travel,family,sunny,afternoon,1,1,0,0,0
10105,6887,work,alone,rainy,morning,1,1,0,17,1
10106,12756,travel,alone,sunny,morning,1,1,0,0,0
10107,10377,travel,friends,sunny,evening,1,1,0,0,0
10108,15426,travel,alone,rainy,morning,1,1,0,0,0
10109,8105,travel,family,sunny,morning,1,0,0,0,0
10110,9367,travel,family,sunny,morning,1,0,0,0,0
10111,13365,travel,family,sunny,evening,1,1,0,0,0
10112,18378,travel,family,sunny,evening,1,1,0,0,1
10113,17658,work,alone,sunny,morning,1,0,0,4,1
10114,12087,travel,alone,sunny,morning,1,1,0,0,0
10115,10761,travel,friends,sunny,evening,1,1,0,0,0
10116,7998,travel,alone,sunny,evening,1,0,0,25,0
10117,9727,travel,family,sunny,evening,1,1,0,30,0
10118,18545,travel,family,sunny,evening,1,1,0,0,1
10119,8153,travel,family,sunny,night,1,1,0,0,0
10120,6312,travel,family,sunny,afternoon,1,1,0,29,0
10121,1773,travel,alone,sunny,evening,1,0,0,0,0
10122,7647,travel,alone,sunny,evening,1,0,0,0,1
10123,6158,travel,alone,snowy,evening,1,1,1,0,0
10124,8574,travel,family,sunny,night,1,0,0,0,1
10125,7896,travel,alone,sunny,night,1,1,0,0,0
10126,11940,work,alone,sunny,morning,1,1,0,33,1
10127,10828,work,alone,sunny,morning,1,1,0,0,0
10128,1140,work,alone,rainy,morning,1,1,0,0,1
10129,19439,work,alone,snowy,morning,1,1,0,26,1
10130,7497,travel,alone,sunny,morning,1,1,0,17,0
10131,6651,travel,friends,sunny,afternoon,1,1,0,0,0
10132,9476,travel,friends,sunny,morning,1,1,0,0,0
10133,2690,travel,friends,rainy,evening,1,1,0,11,0
10134,15786,travel,alone,snowy,afternoon,1,0,0,0,0
10135,11397,travel,alone,sunny,evening,1,0,0,0,1
10136,2860,travel,alone,rainy,evening,1,1,1,19,0
10137,10958,travel,alone,snowy,evening,1,1,1,0,0
10138,12151,travel,alone,sunny,night,1,1,0,0,0
10139,13788,work,alone,sunny,morning,1,1,0,0,1
10140,12757,work,alone,rainy,morning,1,1,0,0,1
10141,11202,work,alone,rainy,morning,1,1,1,0,0
10142,2468,work,alone,snowy,morning,1,1,0,0,1
10143,17191,travel,friends,rainy,night,1,1,0,1,0
10144,13795,travel,alone,snowy,afternoon,1,0,0,0,0
10145,15727,travel,alone,sunny,night,1,0,0,0,0
10146,19802,travel,alone,sunny,afternoon,1,0,0,2,1
10147,1356,travel,alone,sunny,afternoon,1,0,0,1,1
10148,16247,travel,alone,rainy,afternoon,1,1,1,0,0
10149,19951,travel,alone,snowy,evening,1,1,1,0,0
10150,11931,travel,alone,sunny,evening,1,1,0,3,0
10151,5720,work,alone,sunny,morning,1,1,0,1,1
10152,7479,work,alone,sunny,morning,1,0,0,0,1
10153,11413,work,alone,sunny,morning,1,0,0,0,0
10154,10010,work,alone,rainy,morning,1,1,1,0,0
10155,6307,travel,alone,sunny,morning,1,1,0,0,0
10156,13471,travel,friends,sunny,evening,1,1,0,0,0
10157,1544,travel,friends,sunny,morning,1,1,0,0,0
10158,10175,travel,friends,rainy,evening,1,1,0,0,0
10159,12001,travel,alone,rainy,morning,1,1,0,2,0
10160,6108,travel,alone,sunny,night,1,1,0,0,0
10161,7117,work,alone,sunny,morning,1,1,0,5,1
10162,8070,work,alone,rainy,morning,1,1,0,0,1
10163,2667,work,alone,sunny,morning,1,0,0,0,1
10164,7760,travel,alone,sunny,morning,1,1,0,0,0
10165,2234,travel,friends,sunny,night,1,1,0,13,0
10166,5245,travel,alone,rainy,morning,1,1,0,0,0
10167,3358,travel,alone,snowy,morning,1,0,0,0,0
10168,19736,travel,family,sunny,afternoon,1,0,0,14,0
10169,17166,travel,alone,sunny,evening,1,0,0,0,0
10170,17951,travel,alone,rainy,evening,1,1,1,11,0
10171,6538,travel,alone,snowy,night,1,1,1,0,0
10172,9647,travel,family,sunny,night,1,1,1,0,0
10173,3562,travel,family,sunny,night,1,0,0,0,1
10174,17415,travel,family,rainy,afternoon,1,0,0,0,1
10175,6224,work,alone,sunny,morning,1,1,0,0,1
10176,14704,work,alone,sunny,morning,1,1,0,0,0
10177,5415,work,alone,rainy,morning,1,1,0,0,1
10178,18711,work,alone,sunny,morning,1,0,0,11,1
10179,7956,work,alone,rainy,morning,1,1,1,0,0
10180,10814,work,alone,snowy,morning,1,1,0,0,1
10181,2994,travel,alone,sunny,morning,1,1,0,0,0
10182,19053,travel,friends,sunny,night,1,1,0,0,0
10183,16909,travel,alone,rainy,morning,1,1,0,0,0
10184,15629,travel,alone,snowy,afternoon,1,0,0,0,0
10185,18386,travel,alone,snowy,evening,1,1,1,0,0
10186,3115,travel,family,sunny,evening,1,1,1,0,0
10187,10241,travel,family,sunny,evening,1,0,0,0,1
10188,5478,travel,alone,sunny,evening,1,1,0,7,0
10189,10684,travel,family,rainy,afternoon,1,0,0,0,1
10190,6919,work,alone,rainy,morning,1,1,0,0,1
10191,3421,work,alone,sunny,morning,1,0,0,0,1
10192,15444,work,alone,snowy,morning,1,1,0,7,1
10193,5859,travel,alone,sunny,morning,1,1,0,0,0
10194,12739,travel,friends,sunny,morning,1,1,0,38,0
10195,17089,travel,friends,sunny,night,1,1,0,0,0
10196,6182,travel,friends,sunny,morning,1,1,0,0,0
10197,13596,travel,friends,rainy,evening,1,1,0,0,0
10198,5364,travel,alone,rainy,morning,1,1,0,0,0
10199,6122,travel,alone,snowy,afternoon,1,0,0,24,0
10200,9116,travel,alone,sunny,evening,1,0,0,0,0
10201,2237,travel,alone,sunny,evening,1,0,0,0,1
10202,5295,travel,alone,rainy,afternoon,1,1,1,29,0
10203,8950,travel,alone,snowy,night,1,1,1,31,0
10204,5973,work,alone,sunny,morning,1,1,0,0,1
10205,4080,work,alone,rainy,morning,1,1,0,27,1
10206,4825,work,alone,sunny,morning,1,0,0,31,1
10207,8512,work,alone,sunny,morning,1,0,0,24,0
10208,7773,work,alone,rainy,morning,1,1,1,0,0
10209,9580,travel,alone,sunny,morning,1,1,0,0,0
10210,16598,travel,alone,rainy,morning,1,1,0,6,0
10211,6953,travel,alone,snowy,night,1,1,1,0,0
10212,15224,travel,family,sunny,night,1,0,0,0,1
10213,4615,travel,family,rainy,evening,1,0,0,0,1
10214,18538,work,alone,rainy,morning,1,1,1,0,0
10215,12305,travel,friends,sunny,afternoon,1,1,0,16,0
10216,8923,travel,friends,sunny,night,1,1,0,10,0
10217,1831,travel,alone,sunny,night,1,0,0,0,0
10218,5791,travel,alone,sunny,evening,1,0,0,11,1
10219,4816,travel,alone,snowy,evening,1,1,1,12,0
10220,3773,work,alone,sunny,morning,1,1,0,0,1
10221,3470,work,alone,sunny,morning,1,0,0,0,0
10222,18567,work,alone,rainy,morning,1,1,1,15,0
10223,11254,travel,alone,sunny,morning,1,1,0,0,0
10224,13969,travel,alone,snowy,morning,1,0,0,0,0
10225,19371,travel,alone,snowy,evening,1,1,1,7,0
10226,9675,work,alone,sunny,morning,1,1,0,0,1
10227,6744,work,alone,rainy,morning,1,1,1,0,0
10228,15714,work,alone,snowy,morning,1,1,0,9,1
10229,3023,travel,alone,sunny,morning,1,1,0,1,0
10230,5032,travel,friends,sunny,morning,1,1,0,0,0
10231,18350,travel,friends,sunny,evening,1,1,0,0,0
10232,11408,travel,friends,sunny,morning,1,1,0,1,0
10233,19737,travel,alone,rainy,morning,1,1,0,0,0
10234,14342,travel,alone,snowy,afternoon,1,0,0,0,0
10235,15940,travel,alone,sunny,afternoon,1,0,0,0,0
10236,7014,travel,alone,sunny,afternoon,1,0,0,0,1
10237,17907,travel,alone,rainy,afternoon,1,1,1,0,0
10238,4198,travel,alone,snowy,evening,1,1,1,1,0
10239,18401,travel,alone,sunny,evening,1,1,0,0,0
10240,18866,work,alone,rainy,morning,1,1,0,0,1
10241,11751,work,alone,sunny,morning,1,0,0,0,1
10242,16957,work,alone,rainy,morning,1,1,1,0,0
10243,4440,work,alone,snowy,morning,1,1,0,0,1
10244,17904,travel,friends,sunny,morning,1,1,0,2,0
10245,14589,travel,friends,rainy,evening,1,1,0,0,0
10246,5909,work,alone,rainy,morning,1,1,0,0,1
10247,1618,travel,friends,rainy,night,1,1,0,15,0
10248,17103,travel,alone,sunny,afternoon,1,0,0,0,0
10249,6256,travel,alone,sunny,evening,1,1,0,0,0
10250,7448,travel,alone,sunny,morning,1,1,0,7,0
10251,5590,travel,friends,sunny,morning,1,1,0,0,0
10252,18922,travel,friends,sunny,morning,1,1,0,0,0
10253,18574,travel,friends,rainy,night,1,1,0,0,0
10254,14689,travel,alone,rainy,morning,1,1,0,8,0
10255,9061,travel,alone,snowy,afternoon,1,0,0,0,0
10256,1042,travel,alone,sunny,evening,1,0,0,0,1
10257,2926,work,alone,sunny,morning,1,0,0,9,1
10258,9351,work,alone,rainy,morning,1,1,1,9,0
10259,7644,travel,friends,sunny,afternoon,1,1,0,22,0
10260,5490,travel,friends,sunny,morning,1,1,0,0,0
10261,11654,travel,friends,rainy,evening,1,1,0,27,0
10262,2563,travel,alone,sunny,afternoon,1,0,0,0,1
10263,3759,travel,alone,snowy,evening,1,1,1,27,0
10264,7885,travel,alone,sunny,night,1,1,0,0,0
10265,1587,work,alone,rainy,morning,1,1,0,0,1
10266,5347,work,alone,sunny,morning,1,0,0,24,0
10267,9521,travel,friends,sunny,night,1,1,0,11,0
10268,16708,travel,alone,snowy,afternoon,1,0,0,8,0
10269,9708,travel,family,sunny,morning,1,0,0,9,0
10270,12661,travel,alone,sunny,evening,1,0,0,0,0
10271,15672,travel,alone,sunny,evening,1,0,0,0,1
10272,2066,travel,alone,snowy,night,1,1,1,0,0
10273,1991,travel,family,sunny,night,1,1,1,0,0
10274,7425,travel,alone,sunny,night,1,1,0,0,0
10275,9425,travel,family,rainy,evening,1,0,0,10,1
10276,10560,work,alone,sunny,morning,1,1,0,0,1
10277,19717,work,alone,sunny,morning,1,1,0,9,0
10278,18961,work,alone,rainy,morning,1,1,0,0,1
10279,18556,work,alone,rainy,morning,1,1,1,0,0
10280,5837,work,alone,snowy,morning,1,1,0,8,1
10281,9693,travel,alone,sunny,morning,1,1,0,0,0
10282,10525,travel,alone,snowy,afternoon,1,0,0,0,0
10283,9689,travel,family,sunny,night,1,1,0,0,0
10284,16223,travel,family,sunny,evening,1,1,0,10,0
10285,19605,travel,alone,sunny,evening,1,0,0,0,0
10286,13679,travel,alone,rainy,afternoon,1,1,1,0,0
10287,13161,travel,alone,sunny,night,1,1,0,0,0
10288,3583,work,alone,sunny,morning,1,1,0,11,1
10289,5087,work,alone,rainy,morning,1,1,0,8,1
10290,17325,work,alone,rainy,morning,1,1,1,8,0
10291,8703,work,alone,snowy,morning,1,1,0,0,1
10292,9811,travel,alone,sunny,morning,1,1,0,0,0
10293,1810,travel,friends,sunny,afternoon,1,1,0,0,0
10294,3804,travel,friends,sunny,evening,1,1,0,0,0
10295,10889,travel,friends,sunny,morning,1,1,0,0,0
10296,1566,travel,friends,sunny,night,1,1,0,3,0
10297,14395,travel,friends,rainy,night,1,1,0,3,0
10298,19122,travel,alone,sunny,morning,1,1,0,0,0
10299,11199,travel,alone,rainy,morning,1,1,0,0,0
10300,15833,travel,alone,snowy,afternoon,1,0,0,3,0
10301,16427,travel,alone,sunny,night,1,0,0,0,0
10302,4466,travel,alone,sunny,afternoon,1,0,0,0,1
10303,15892,travel,alone,sunny,afternoon,1,0,0,0,0
10304,11538,travel,alone,sunny,afternoon,1,0,0,0,1
10305,17504,travel,alone,rainy,evening,1,1,1,0,0
10306,11098,travel,alone,snowy,evening,1,1,1,0,0
10307,6590,travel,alone,sunny,night,1,1,0,4,0
10308,6398,work,alone,sunny,morning,1,1,0,0,1
10309,7423,work,alone,rainy,morning,1,1,0,2,1
10310,14301,work,alone,sunny,morning,1,0,0,4,1
10311,10352,work,alone,sunny,morning,1,0,0,0,0
10312,9682,work,alone,rainy,morning,1,1,1,0,0
10313,5105,work,alone,snowy,morning,1,1,0,6,1
10314,17040,travel,family,sunny,afternoon,1,0,0,0,0
10315,2038,travel,alone,snowy,night,1,1,1,0,0
10316,8660,travel,family,sunny,night,1,1,1,0,0
10317,15010,travel,friends,sunny,night,1,1,0,0,0
10318,19382,travel,alone,sunny,afternoon,1,0,0,4,1
10319,18094,travel,alone,sunny,night,1,1,0,0,0
10320,1108,work,alone,rainy,morning,1,1,0,0,1
10321,12388,travel,friends,sunny,night,1,1,0,4,0
10322,4612,travel,family,sunny,night,1,1,0,6,0
10323,2610,travel,family,sunny,afternoon,1,1,0,0,1
10324,14730,travel,alone,sunny,night,1,1,0,5,0
10325,19345,work,alone,sunny,morning,1,1,0,0,1
10326,9761,work,alone,snowy,morning,1,1,0,0,1
